0, value, target
16571,695.113,697.199
16572,695.079,697.164
16573,695.045,697.13
16574,694.979,697.064
16575,694.913,696.997
16576,694.846,696.931
16577,694.779,696.864
16578,694.713,696.797
16579,694.646,696.73
16580,694.579,696.663
16581,694.474,696.558
16582,694.408,696.491
16583,694.361,696.444
16584,694.313,696.396
16585,694.295,696.378
16586,694.32,696.403
16587,694.358,696.441
16588,694.389,696.473
16589,694.469,696.552
16590,694.56,696.644
16591,694.651,696.735
16592,694.743,696.827
16593,694.833,696.918
16594,694.975,697.06
16595,695.039,697.124
16596,695.029,697.114
16597,695.02,697.105
16598,695.038,697.123
16599,695.056,697.141
16600,695.169,697.255
16601,695.298,697.384
16602,695.355,697.441
16603,695.412,697.498
16604,695.5,697.587
16605,695.59,697.676
16606,695.679,697.766
16607,695.768,697.856
16608,695.858,697.945
16609,695.947,698.035
16610,696.036,698.124
16611,696.125,698.214
16612,696.214,698.303
16613,696.284,698.373
16614,696.368,698.457
16615,696.422,698.512
16616,696.477,698.566
16617,696.547,698.636
16618,696.622,698.712
16619,696.651,698.741
16620,696.667,698.757
16621,696.686,698.776
16622,696.715,698.805
16623,696.744,698.835
16624,696.773,698.864
16625,696.804,698.894
16626,696.856,698.947
16627,696.908,698.999
16628,696.933,699.024
16629,696.934,699.025
16630,696.962,699.053
16631,697.011,699.102
16632,697.085,699.176
16633,697.146,699.237
16634,697.276,699.368
16635,697.407,699.499
16636,697.538,699.63
16637,697.668,699.761
16638,697.785,699.879
16639,697.903,699.997
16640,698.021,700.115
16641,698.138,700.233
16642,698.256,700.351
16643,698.374,700.469
16644,698.391,700.486
16645,698.408,700.504
16646,698.426,700.521
16647,698.429,700.525
16648,698.421,700.516
16649,698.408,700.504
16650,698.41,700.505
16651,698.531,700.627
16652,698.644,700.74
16653,698.755,700.852
16654,698.867,700.964
16655,698.98,701.076
16656,699.043,701.14
16657,699.106,701.204
16658,699.17,701.267
16659,699.281,701.379
16660,699.291,701.389
16661,699.366,701.464
16662,699.432,701.53
16663,699.511,701.61
16664,699.521,701.619
16665,699.549,701.648
16666,699.578,701.676
16667,699.609,701.708
16668,699.669,701.768
16669,699.652,701.751
16670,699.603,701.702
16671,699.553,701.652
16672,699.553,701.652
16673,699.553,701.652
16674,699.592,701.691
16675,699.631,701.73
16676,699.671,701.77
16677,699.757,701.856
16678,699.856,701.955
16679,699.958,702.058
16680,700.06,702.16
16681,700.038,702.138
16682,700.016,702.116
16683,699.994,702.094
16684,699.962,702.062
16685,699.93,702.03
16686,699.923,702.023
16687,699.916,702.016
16688,699.91,702.009
16689,699.878,701.977
16690,699.948,702.048
16691,699.916,702.016
16692,699.884,701.983
16693,699.844,701.944
16694,699.805,701.905
16695,699.747,701.846
16696,699.689,701.788
16697,699.629,701.728
16698,699.552,701.65
16699,699.552,701.651
16700,699.585,701.683
16701,699.618,701.717
16702,699.601,701.7
16703,699.584,701.683
16704,699.615,701.714
16705,699.645,701.744
16706,699.676,701.775
16707,699.659,701.758
16708,699.643,701.742
16709,699.626,701.725
16710,699.626,701.725
16711,699.626,701.725
16712,699.626,701.725
16713,699.626,701.725
16714,699.636,701.735
16715,699.646,701.745
16716,699.656,701.755
16717,699.666,701.765
16718,699.676,701.775
16719,699.669,701.768
16720,699.663,701.762
16721,699.656,701.755
16722,699.649,701.748
16723,699.649,701.748
16724,699.649,701.748
16725,699.649,701.748
16726,699.649,701.748
16727,699.649,701.748
16728,699.649,701.748
16729,699.649,701.748
16730,699.649,701.748
16731,699.649,701.748
16732,699.649,701.748
16733,699.666,701.765
16734,699.683,701.782
16735,699.692,701.791
16736,699.709,701.808
16737,699.726,701.825
16738,699.809,701.908
16739,699.892,701.992
16740,699.958,702.058
16741,700.025,702.125
16742,700.087,702.187
16743,700.149,702.249
16744,700.211,702.311
16745,700.277,702.378
16746,700.277,702.378
16747,700.277,702.378
16748,700.279,702.38
16749,700.346,702.447
16750,700.428,702.529
16751,700.51,702.612
16752,700.593,702.694
16753,700.674,702.776
16754,700.756,702.858
16755,700.837,702.939
16756,700.917,703.019
16757,700.997,703.1
16758,701.076,703.179
16759,701.155,703.259
16760,701.233,703.337
16761,701.311,703.415
16762,701.388,703.492
16763,701.449,703.554
16764,701.51,703.615
16765,701.584,703.689
16766,701.651,703.756
16767,701.717,703.822
16768,701.718,703.823
16769,701.717,703.822
16770,701.717,703.822
16771,701.717,703.823
16772,701.722,703.827
16773,701.727,703.832
16774,701.73,703.835
16775,701.655,703.76
16776,701.722,703.827
16777,701.711,703.816
16778,701.776,703.881
16779,701.792,703.898
16780,701.793,703.899
16781,701.794,703.9
16782,701.795,703.901
16783,701.796,703.902
16784,701.723,703.829
16785,701.651,703.756
16786,701.655,703.76
16787,701.541,703.645
16788,701.464,703.569
16789,701.468,703.573
16790,701.497,703.601
16791,701.525,703.629
16792,701.553,703.658
16793,701.581,703.686
16794,701.554,703.659
16795,701.577,703.681
16796,701.599,703.703
16797,701.579,703.684
16798,701.546,703.651
16799,701.514,703.618
16800,701.48,703.585
16801,701.447,703.551
16802,701.321,703.425
16803,701.182,703.285
16804,701.065,703.168
16805,701.002,703.105
16806,700.878,702.981
16807,700.891,702.994
16808,700.827,702.929
16809,700.72,702.822
16810,700.578,702.68
16811,700.437,702.538
16812,700.295,702.395
16813,700.155,702.256
16814,700.165,702.266
16815,700.173,702.274
16816,700.102,702.203
16817,700.076,702.177
16818,700.014,702.114
16819,699.987,702.087
16820,699.931,702.031
16821,699.766,701.865
16822,699.702,701.801
16823,699.535,701.634
16824,699.424,701.523
16825,699.256,701.353
16826,699.088,701.185
16827,698.961,701.058
16828,698.833,700.93
16829,698.706,700.802
16830,698.578,700.674
16831,698.451,700.546
16832,698.417,700.512
16833,698.395,700.49
16834,698.351,700.446
16835,698.33,700.425
16836,698.413,700.508
16837,698.441,700.536
16838,698.349,700.444
16839,698.299,700.394
16840,698.285,700.38
16841,698.35,700.445
16842,698.415,700.51
16843,698.477,700.573
16844,698.465,700.56
16845,698.452,700.547
16846,698.443,700.538
16847,698.506,700.601
16848,698.571,700.667
16849,698.521,700.617
16850,698.478,700.573
16851,698.52,700.616
16852,698.485,700.58
16853,698.552,700.648
16854,698.62,700.716
16855,698.689,700.785
16856,698.68,700.776
16857,698.671,700.767
16858,698.675,700.771
16859,698.68,700.776
16860,698.684,700.78
16861,698.688,700.784
16862,698.693,700.789
16863,698.697,700.793
16864,698.702,700.798
16865,698.795,700.891
16866,698.698,700.794
16867,698.602,700.698
16868,698.627,700.723
16869,698.651,700.747
16870,698.674,700.77
16871,698.618,700.714
16872,698.566,700.662
16873,698.514,700.609
16874,698.462,700.557
16875,698.412,700.508
16876,698.363,700.458
16877,698.314,700.409
16878,698.262,700.356
16879,698.182,700.276
16880,698.102,700.197
16881,698.074,700.168
16882,698.023,700.117
16883,697.97,700.064
16884,697.918,700.012
16885,697.866,699.959
16886,697.892,699.986
16887,697.918,700.012
16888,697.946,700.04
16889,697.973,700.067
16890,698.001,700.095
16891,698.028,700.122
16892,698.055,700.149
16893,698.083,700.177
16894,698.106,700.2
16895,698.056,700.151
16896,698.078,700.172
16897,698.093,700.187
16898,698.108,700.203
16899,698.124,700.219
16900,698.14,700.235
16901,698.157,700.251
16902,698.169,700.264
16903,698.182,700.276
16904,698.194,700.289
16905,698.207,700.302
16906,698.22,700.314
16907,698.282,700.377
16908,698.345,700.44
16909,698.435,700.53
16910,698.493,700.588
16911,698.554,700.65
16912,698.616,700.712
16913,698.651,700.747
16914,698.713,700.809
16915,698.775,700.872
16916,698.838,700.934
16917,698.9,700.997
16918,698.962,701.059
16919,699.025,701.122
16920,699.127,701.224
16921,699.229,701.327
16922,699.331,701.429
16923,699.433,701.532
16924,699.54,701.639
16925,699.629,701.728
16926,699.719,701.818
16927,699.809,701.908
16928,699.899,701.998
16929,699.989,702.088
16930,700.078,702.179
16931,700.168,702.269
16932,700.258,702.359
16933,700.348,702.449
16934,700.438,702.539
16935,700.528,702.629
16936,700.571,702.673
16937,700.564,702.666
16938,700.54,702.642
16939,700.516,702.617
16940,700.588,702.689
16941,700.627,702.729
16942,700.667,702.769
16943,700.735,702.837
16944,700.742,702.844
16945,700.829,702.932
16946,700.943,703.046
16947,701.057,703.16
16948,701.171,703.275
16949,701.285,703.389
16950,701.333,703.437
16951,701.322,703.426
16952,701.311,703.414
16953,701.299,703.403
16954,701.288,703.392
16955,701.258,703.361
16956,701.227,703.33
16957,701.299,703.403
16958,701.376,703.48
16959,701.452,703.557
16960,701.529,703.633
16961,701.605,703.71
16962,701.681,703.786
16963,701.724,703.829
16964,701.8,703.906
16965,701.891,703.996
16966,702.071,704.177
16967,702.211,704.318
16968,702.369,704.476
16969,702.527,704.635
16970,702.621,704.729
16971,702.748,704.856
16972,702.874,704.983
16973,703.001,705.11
16974,703.161,705.27
16975,703.24,705.35
16976,703.299,705.409
16977,703.359,705.469
16978,703.422,705.532
16979,703.491,705.602
16980,703.57,705.681
16981,703.708,705.819
16982,703.846,705.958
16983,703.984,706.096
16984,704.122,706.234
16985,704.315,706.428
16986,704.447,706.56
16987,704.476,706.589
16988,704.5,706.614
16989,704.569,706.683
16990,704.638,706.752
16991,704.755,706.869
16992,704.872,706.987
16993,705.023,707.138
16994,705.14,707.255
16995,705.243,707.358
16996,705.303,707.418
16997,705.402,707.518
16998,705.502,707.618
16999,705.602,707.718
17000,705.705,707.822
17001,705.775,707.892
17002,705.845,707.962
17003,705.915,708.032
17004,705.985,708.102
17005,706.054,708.173
17006,706.117,708.236
17007,706.18,708.298
17008,706.24,708.359
17009,706.293,708.412
17010,706.363,708.482
17011,706.433,708.553
17012,706.503,708.623
17013,706.573,708.693
17014,706.643,708.763
17015,706.678,708.798
17016,706.774,708.894
17017,706.869,708.99
17018,706.965,709.086
17019,707.017,709.138
17020,707.068,709.189
17021,707.072,709.193
17022,707.075,709.196
17023,707.078,709.2
17024,707.082,709.203
17025,707.085,709.206
17026,707.089,709.21
17027,707.092,709.213
17028,707.095,709.216
17029,707.099,709.22
17030,707.099,709.22
17031,707.129,709.25
17032,707.159,709.28
17033,707.189,709.31
17034,707.219,709.341
17035,707.249,709.371
17036,707.279,709.401
17037,707.31,709.432
17038,707.34,709.462
17039,707.366,709.489
17040,707.393,709.515
17041,707.42,709.542
17042,707.447,709.569
17043,707.453,709.576
17044,707.46,709.582
17045,707.466,709.589
17046,707.473,709.596
17047,707.48,709.602
17048,707.486,709.609
17049,707.493,709.616
17050,707.5,709.622
17051,707.56,709.682
17052,707.62,709.742
17053,707.679,709.802
17054,707.739,709.862
17055,707.799,709.922
17056,707.801,709.924
17057,707.801,709.924
17058,707.861,709.984
17059,707.92,710.044
17060,707.98,710.104
17061,707.994,710.118
17062,708.008,710.132
17063,708.022,710.146
17064,708.036,710.16
17065,708.005,710.13
17066,708.017,710.141
17067,707.994,710.118
17068,707.973,710.096
17069,707.957,710.081
17070,707.99,710.114
17071,707.972,710.096
17072,708.005,710.129
17073,708.059,710.183
17074,708.112,710.236
17075,708.165,710.29
17076,708.212,710.336
17077,708.254,710.379
17078,708.297,710.422
17079,708.29,710.415
17080,708.281,710.406
17081,708.218,710.343
17082,708.155,710.279
17083,708.005,710.129
17084,707.993,710.117
17085,707.982,710.106
17086,708.028,710.152
17087,708.077,710.201
17088,708.067,710.191
17089,707.973,710.097
17090,707.943,710.067
17091,707.929,710.053
17092,707.857,709.98
17093,707.806,709.929
17094,707.735,709.858
17095,707.728,709.851
17096,707.679,709.803
17097,707.665,709.788
17098,707.649,709.772
17099,707.613,709.736
17100,707.528,709.651
17101,707.496,709.619
17102,707.414,709.536
17103,707.348,709.47
17104,707.271,709.393
17105,707.193,709.315
17106,707.122,709.244
17107,707.055,709.176
17108,706.988,709.109
17109,706.968,709.088
17110,706.947,709.068
17111,706.926,709.047
17112,706.916,709.037
17113,706.993,709.114
17114,706.932,709.052
17115,706.847,708.967
17116,706.762,708.882
17117,706.677,708.797
17118,706.59,708.709
17119,706.587,708.707
17120,706.521,708.64
17121,706.454,708.574
17122,706.47,708.589
17123,706.463,708.583
17124,706.477,708.596
17125,706.471,708.59
17126,706.465,708.584
17127,706.459,708.578
17128,706.452,708.572
17129,706.464,708.584
17130,706.475,708.595
17131,706.525,708.644
17132,706.573,708.693
17133,706.608,708.728
17134,706.651,708.771
17135,706.656,708.776
17136,706.7,708.82
17137,706.743,708.863
17138,706.747,708.868
17139,706.755,708.875
17140,706.765,708.886
17141,706.775,708.896
17142,706.777,708.897
17143,706.777,708.897
17144,706.777,708.897
17145,706.8,708.92
17146,706.825,708.946
17147,706.848,708.969
17148,706.846,708.967
17149,706.889,709.01
17150,706.933,709.053
17151,706.976,709.097
17152,706.996,709.117
17153,707.015,709.136
17154,707.035,709.156
17155,707.055,709.176
17156,707.075,709.196
17157,707.052,709.173
17158,707.004,709.125
17159,706.955,709.076
17160,706.907,709.028
17161,706.811,708.932
17162,706.792,708.913
17163,706.769,708.889
17164,706.75,708.87
17165,706.768,708.888
17166,706.749,708.869
17167,706.73,708.85
17168,706.749,708.869
17169,706.769,708.889
17170,706.788,708.908
17171,706.808,708.928
17172,706.826,708.947
17173,706.846,708.967
17174,706.866,708.986
17175,706.886,709.006
17176,706.921,709.041
17177,706.964,709.085
17178,707.033,709.154
17179,707.056,709.177
17180,707.08,709.201
17181,707.103,709.224
17182,707.127,709.248
17183,707.15,709.272
17184,707.092,709.213
17185,707.115,709.237
17186,707.139,709.26
17187,707.205,709.327
17188,707.297,709.419
17189,707.366,709.488
17190,707.435,709.558
17191,707.513,709.636
17192,707.514,709.637
17193,707.515,709.638
17194,707.506,709.628
17195,707.497,709.619
17196,707.487,709.609
17197,707.478,709.6
17198,707.466,709.589
17199,707.456,709.579
17200,707.447,709.569
17201,707.437,709.559
17202,707.427,709.549
17203,707.365,709.487
17204,707.355,709.478
17205,707.346,709.468
17206,707.274,709.396
17207,707.24,709.362
17208,707.162,709.284
17209,707.084,709.205
17210,707.005,709.126
17211,706.926,709.047
17212,706.848,708.968
17213,706.769,708.889
17214,706.773,708.893
17215,706.694,708.814
17216,706.616,708.736
17217,706.538,708.657
17218,706.459,708.579
17219,706.403,708.523
17220,706.347,708.466
17221,706.291,708.41
17222,706.214,708.332
17223,706.136,708.255
17224,706.07,708.188
17225,706.003,708.121
17226,705.937,708.055
17227,705.937,708.055
17228,705.939,708.056
17229,705.939,708.056
17230,705.939,708.056
17231,705.939,708.056
17232,705.935,708.052
17233,705.983,708.101
17234,705.979,708.097
17235,705.975,708.093
17236,706.016,708.134
17237,706.012,708.13
17238,706.053,708.171
17239,706.094,708.213
17240,706.136,708.254
17241,706.177,708.295
17242,706.218,708.337
17243,706.264,708.382
17244,706.308,708.427
17245,706.353,708.473
17246,706.399,708.518
17247,706.444,708.563
17248,706.488,708.608
17249,706.533,708.653
17250,706.578,708.698
17251,706.623,708.743
17252,706.69,708.81
17253,706.757,708.877
17254,706.823,708.944
17255,706.89,709.01
17256,706.956,709.077
17257,706.956,709.077
17258,706.956,709.077
17259,706.956,709.077
17260,706.956,709.077
17261,706.956,709.077
17262,706.96,709.081
17263,706.964,709.085
17264,706.968,709.089
17265,706.972,709.093
17266,706.973,709.094
17267,706.973,709.094
17268,706.974,709.095
17269,706.975,709.095
17270,706.975,709.096
17271,706.976,709.097
17272,706.976,709.097
17273,706.973,709.094
17274,706.97,709.091
17275,706.966,709.087
17276,706.963,709.084
17277,706.96,709.081
17278,706.956,709.077
17279,706.953,709.074
17280,706.95,709.071
17281,706.946,709.067
17282,706.943,709.064
17283,706.94,709.061
17284,706.924,709.045
17285,706.921,709.041
17286,706.917,709.038
17287,706.902,709.022
17288,706.886,709.007
17289,706.883,709.003
17290,706.883,709.003
17291,706.883,709.003
17292,706.883,709.003
17293,706.883,709.003
17294,706.883,709.003
17295,706.883,709.003
17296,706.886,709.007
17297,706.889,709.01
17298,706.893,709.013
17299,706.85,708.97
17300,706.807,708.927
17301,706.764,708.884
17302,706.721,708.841
17303,706.678,708.798
17304,706.635,708.755
17305,706.592,708.712
17306,706.549,708.669
17307,706.506,708.626
17308,706.463,708.582
17309,706.42,708.539
17310,706.423,708.543
17311,706.427,708.546
17312,706.43,708.549
17313,706.388,708.507
17314,706.358,708.478
17315,706.362,708.481
17316,706.365,708.484
17317,706.381,708.5
17318,706.397,708.516
17319,706.4,708.519
17320,706.4,708.519
17321,706.4,708.519
17322,706.4,708.519
17323,706.374,708.494
17324,706.374,708.494
17325,706.374,708.494
17326,706.374,708.494
17327,706.374,708.494
17328,706.374,708.494
17329,706.421,708.54
17330,706.467,708.586
17331,706.513,708.633
17332,706.56,708.679
17333,706.606,708.726
17334,706.619,708.739
17335,706.632,708.752
17336,706.645,708.765
17337,706.658,708.778
17338,706.671,708.791
17339,706.711,708.831
17340,706.678,708.798
17341,706.644,708.764
17342,706.61,708.73
17343,706.621,708.741
17344,706.618,708.738
17345,706.57,708.69
17346,706.522,708.641
17347,706.473,708.593
17348,706.425,708.544
17349,706.377,708.496
17350,706.328,708.447
17351,706.28,708.399
17352,706.232,708.35
17353,706.209,708.327
17354,706.16,708.279
17355,706.112,708.23
17356,706.046,708.164
17357,705.997,708.115
17358,705.949,708.067
17359,705.901,708.018
17360,705.852,707.97
17361,705.804,707.921
17362,705.756,707.873
17363,705.707,707.824
17364,705.692,707.809
17365,705.677,707.794
